id,neighbourhood_group_cleansed,name,host_id,host_name,host_is_superhost,calculated_host_listings_count,latitude,longitude,kitchen,patio or balcony,elevator,air conditioning,number_of_reviews,review_scores_rating,room_type_encoded,bedrooms_encoded,price,price_category,distance_from_city_center,distance_category
871077661669950433,Eixample,Apartamento con Terraza y Piscina Comunitaria,455185866,Harmony Serviced Residences,t,15,41.38888,2.16459,1,1,1,1,3,5.0,2,0,180.0,Economic,0.3728171658272474,<1 km
871078390277501489,Eixample,Serviced Apartment 2 BR Patio and Community Pool,455185866,Harmony Serviced Residences,t,15,41.389823871028824,2.1642696074096657,1,1,1,1,1,5.0,2,1,235.0,Luxury,0.4507187514490785,<1 km
872110218004744489,Eixample,Sweet Inn | Charming 2BR in near Parc Joan Miro W/Balcony,32037490,SweetInn,f,195,41.379466001879614,2.148039692668645,1,1,1,1,29,4.79,2,1,335.0,Luxury,1.9289147994918312,1-2 km
871378495407043115,Eixample,Rocafort | Delightful 3BR in the center,32037490,SweetInn,f,195,41.379558831317254,2.1514730612308512,1,0,1,1,48,4.06,2,1,337.0,Luxury,1.6739027935239994,1-2 km
872123544659449536,Eixample,Espacioso modernista y centrico,420776527,Alessio,f,1,41.38591576987687,2.1625128534181113,1,1,1,0,17,4.94,2,0,321.0,Luxury,0.53396938638714,<1 km
871464154915728576,Eixample,P2ari1046 - Magnific 2Bed Apartment in the Center,9400556,Loca Bcn,t,80,41.3911808679028,2.1547588176765653,1,1,1,0,45,4.47,2,1,64.0,Low-Cost,1.2288182361592208,1-2 km
872162423375135957,Eixample,Sweet Inn | Charming 3BR in the city centre,32037490,SweetInn,f,195,41.38624730245943,2.1547053565671925,1,0,1,1,33,4.45,2,1,349.0,Luxury,1.1662317893549434,1-2 km
872166812392538323,Eixample,Sweet Inn | Lovely 3BR in the city centre,32037490,SweetInn,f,195,41.38608794086081,2.15433201304529,1,0,1,1,32,4.69,2,1,389.0,Luxury,1.1992223924757162,1-2 km
872168678414663777,Eixample,Sweet Inn | Lovely 1BR in the city centre,32037490,SweetInn,f,195,41.384635097202064,2.1540843027282666,0,0,0,0,17,4.06,2,0,257.0,Luxury,1.2494106247005983,1-2 km
872170446633624895,Eixample,Sweet Inn | Cosy 3BR in the city centre,32037490,SweetInn,f,195,41.3850968463038,2.154355442401816,1,0,1,1,44,4.68,2,1,391.0,Luxury,1.215651284716332,1-2 km
872172332851407955,Eixample,Sweet Inn | Cosy 1BR in the city centre,32037490,SweetInn,f,195,41.38598097743535,2.1543388813992115,1,0,1,1,40,4.68,2,0,326.0,Luxury,1.2001603421527092,1-2 km
872175361257108404,Eixample,Sweet Inn | Spacious 3BR in the city centre,32037490,SweetInn,f,195,41.384618161467515,2.155914201665234,1,0,1,1,32,4.59,2,1,360.0,Luxury,1.1026100196979822,1-2 km
871663364915243450,Sarrià-Sant Gervasi,Five Bedroom duplex apartment with sunny terrace,8130906,Arina You Stylish,f,35,41.39613547110052,2.1537724051506975,1,1,1,1,15,4.93,2,1,1051.0,Luxury,1.5727157760801362,1-2 km
871669408022989114,Sant Martí,Provença Room near the Sea,400540575,Svetlana,t,2,41.410770327366414,2.208094708621502,1,0,0,1,31,4.94,1,0,79.0,Low-Cost,4.195840409630855,3-5 km
872177389324953950,Eixample,Sweet Inn | Sunlit 1BR in the city centre,32037490,SweetInn,f,195,41.38587834675488,2.1561052282984625,1,0,1,1,29,4.59,2,0,292.0,Luxury,1.0560279734771094,1-2 km
872178953312486557,Eixample,Sweet Inn | Sunny 3BR in the city centre,32037490,SweetInn,f,195,41.386373339110925,2.1556491989138533,1,0,1,1,27,4.37,2,1,384.0,Luxury,1.086439808148982,1-2 km
871673364483050452,Eixample,Cosy double  room in the center of Barcelona,447737852,Richard,f,1,41.3819457,2.1511118,1,1,0,1,17,4.53,1,0,70.0,Low-Cost,1.580043920575415,1-2 km
871705894048533922,Ciutat Vella,Luxury Suite in plaza de Cataluña,29993841,Armando,f,1,41.387471696341976,2.1722280797566116,1,0,1,1,4,5.0,1,0,149.0,Economic,0.3027763260792508,<1 km
872181409882167414,Eixample,Sweet Inn | Sunny 1BR in the city centre,32037490,SweetInn,f,195,41.38428,2.15594,1,0,1,1,22,4.64,2,0,240.0,Luxury,1.1117014192106305,1-2 km
872184874368220311,Eixample,Sweet Inn | Modern 1BR in the city centre,32037490,SweetInn,f,195,41.38593106811141,2.1564307890094727,1,0,1,1,45,4.67,2,0,281.0,Luxury,1.0282800440795132,1-2 km
872245744798771752,Sarrià-Sant Gervasi,Ola Living Diagonal A 3-2,33278356,Ola,f,76,41.39632933277556,2.149518807161703,1,1,1,1,72,4.38,2,1,481.0,Luxury,1.8760223264085245,1-2 km
871849708428906764,Sants-Montjuïc,habitación buenas vistas,510532935,Silvia,f,1,41.370942482605955,2.143582900704183,1,0,0,0,0,0.0,1,0,99.0,Low-Cost,2.775919468484312,2-3 km
872251061141228046,Ciutat Vella,Historical apartment in Gótico,333694747,B&F Apartments,f,18,41.38216736235135,2.1753994621380364,1,1,0,1,4,3.75,2,0,60.0,Low-Cost,0.8126079772131698,<1 km
872253253727011652,Ciutat Vella,A 19th century treasure,333694747,B&F Apartments,f,18,41.382369658248976,2.1764480629867298,1,1,0,1,3,4.67,2,0,60.0,Low-Cost,0.8611418736132537,<1 km
872099397554158301,Eixample,Sweet Inn | Modern 2BR in near Parc Joan Miro,32037490,SweetInn,f,195,41.37955397094437,2.1458244412745557,1,0,1,1,15,4.67,2,1,334.0,Luxury,2.09087393286649,2-3 km
872316744383905927,Sants-Montjuïc,Cozy Studio in Sants,36218155,Sandjiv,f,2,41.373862107739825,2.1421895309679604,1,0,1,0,1,5.0,2,0,189.0,Economic,2.6686218380142965,2-3 km
872105351215494572,Eixample,Sweet Inn | Sunny 2BR in near Parc Joan Miro W/Balcony,32037490,SweetInn,f,195,41.38106011834359,2.147610943896897,1,1,1,1,12,4.75,2,1,343.0,Luxury,1.887668764765582,1-2 km
872107529568771640,Eixample,Sweet Inn | Cosy 2BR in near Parc Joan Miro W/Balcony,32037490,SweetInn,f,195,41.3791529414156,2.1459085336322565,1,1,1,1,6,4.17,2,1,338.0,Luxury,2.1035588115620767,2-3 km
877302463715778172,Eixample,Apartamento céntrico (T1),142418483,Joan,t,13,41.385210461131386,2.157386150256077,1,1,1,1,20,5.0,2,1,309.0,Luxury,0.9666892343882374,<1 km
872436662452605076,Eixample,ubicación perfecta,25820783,Johanna,f,1,41.38182470613605,2.1503404274649793,1,0,0,1,0,0.0,1,0,239.0,Luxury,1.644679834109453,1-2 km
877325326575311409,Eixample,Vivienda en Barcelona,511669874,Gabriela,f,1,41.397926,2.166158,1,0,0,1,0,0.0,2,1,189.0,Economic,1.1880324246566518,1-2 km
872548034802093278,Sants-Montjuïc,Nice little house Plaza España center Barcelona,229093176,Marcelo Y Alina,f,1,41.37432733302421,2.15765522925114,1,1,0,0,8,4.88,2,1,172.0,Economic,1.716638731079048,1-2 km
877329068294299333,Nou Barris,Cozy apartment in Barcelona City!,53801588,Clara,f,1,41.43060089627157,2.1807498970265806,1,0,0,0,3,4.67,2,0,67.0,Low-Cost,4.909423195401447,3-5 km
877340781533750548,Eixample,En el corazón de Barcelona,176239755,Xumari,f,1,41.39176,2.15847,1,0,1,1,40,4.43,2,1,250.0,Luxury,0.9742555199736458,<1 km
877432397016146722,Gràcia,Charming 2 bedroom flat in Gracia,213901,Tim,f,1,41.401216274472894,2.1621243866014423,1,1,0,0,5,5.0,2,1,194.0,Economic,1.6284958905858782,1-2 km
872867160496372562,Eixample,Modern apartment in the city center for long stay,158023606,Habitat Apartments,f,140,41.38704061632219,2.158462297868497,1,0,1,1,2,4.5,2,0,107.0,Economic,0.8466808227761241,<1 km
872875436492286293,Gràcia,Incredible 3bd+2bth with patio,1744516,Silvia & Luís,f,37,41.40413101047102,2.157613402870888,1,0,0,1,33,4.7,2,1,321.0,Luxury,2.0738745509974557,2-3 km
872875545898139022,Sants-Montjuïc,Sunny studio appartment in Sants,3163846,Giulia,t,1,41.377303231670226,2.139126027182238,1,0,0,0,0,0.0,2,0,130.0,Economic,2.7032196928960803,2-3 km
877483571159475574,Eixample,SweetGaudìHome,213758720,Giusy,f,1,41.4062556861365,2.182607741036525,1,0,0,1,3,3.0,2,0,90.0,Low-Cost,2.400245768774077,2-3 km
872956665222602070,Ciutat Vella,Loft style studio in Old Town,232691262,Max,t,4,41.38420602672654,2.181058939183562,1,1,0,1,2,5.0,2,0,233.0,Luxury,1.0984102631228463,1-2 km
877563075542875868,Ciutat Vella,Heart of Born - 3 BR/2BA Artist Home,287958600,Michelle,f,1,41.38361,2.18419,1,0,0,1,2,5.0,2,1,500.0,Luxury,1.3672009835535217,1-2 km
872959285103161832,Ciutat Vella,Cozy 1BR Old Town,232691262,Max,t,4,41.383981492292634,2.181290498838834,1,1,0,1,1,5.0,2,0,259.0,Luxury,1.1248995530404344,1-2 km
873076025981629038,Sant Andreu,Alohause | Luxury room with desk & TV in Barcelona,204662752,Tania & Gonzalo,f,35,41.42637632745978,2.1880952889832335,1,0,0,1,1,5.0,1,0,24.0,Low-Cost,4.62891452356868,3-5 km
873232126054807897,Eixample,Arago Luxury 2 bed; 2 bathroom,133802717,Agustina,t,3,41.40326,2.18107,1,1,1,1,13,5.0,2,1,179.0,Economic,2.0474586606993466,2-3 km
873241310304024021,Sants-Montjuïc,Room  Parking Closely,307900596,Lizzia,f,3,41.37489152896258,2.1234727727313985,0,1,1,0,26,4.65,1,0,50.0,Low-Cost,4.013780191033353,3-5 km
878064608312692150,Ciutat Vella,TSA La Rambla |  1 Bed Apartment with Balcony II,511843467,The Streets Apartments,t,8,41.3789966,2.1754567,1,1,0,1,128,4.91,2,0,376.0,Luxury,1.0956182641705752,1-2 km
878081145884475316,Ciutat Vella,TSA La Rambla | 1 Bed Apartment with Large Balcony,511843467,The Streets Apartments,t,8,41.38001480904828,2.174917429093319,1,1,1,1,96,4.85,2,0,376.0,Luxury,0.9757839710885287,<1 km
873241702426073436,Eixample,Single priv. room,332259450,Santos,f,7,41.38576,2.16722,1,0,1,0,50,4.62,1,0,78.0,Low-Cost,0.21566039820714641,<1 km
873274220264946606,Eixample,Habitación privada en el centro.,492796212,Jone,f,1,41.39681066124909,2.1733179759227905,1,1,1,0,3,5.0,1,0,35.0,Low-Cost,1.117982741615393,1-2 km
878170191503760216,Ciutat Vella,Ceret - 1 bedroom in Gòtic,346367515,Ukio,f,406,41.38318504291635,2.172732880535937,1,0,1,0,0,0.0,2,0,120.0,Economic,0.5818476127789433,<1 km
873297898414662156,Ciutat Vella,Comfy room in the center,7894824,Paloma,f,2,41.378585770381875,2.170778017311908,1,0,0,0,7,3.86,1,0,167.0,Economic,0.9968003178178406,<1 km
878177205847106675,Ciutat Vella,Balcony Private room 2 guests in shared apartment,321510691,Daisel Y Daniel,f,1,41.37882067662241,2.1648734220530605,1,1,0,1,24,4.21,1,0,167.0,Economic,1.0033628951943478,1-2 km
878228141062676943,Sant Martí,Mezzanine Art cosy loft,46380564,Mònica,f,3,41.397100954617166,2.1895758591605308,1,0,1,0,9,4.78,1,0,36.0,Low-Cost,2.055552935608686,2-3 km
873704073480153772,Sants-Montjuïc,Barcelona Center Private room 2 guests,466791361,Lucas Sebastian,f,2,41.375005049819165,2.170198829493103,1,0,1,0,28,4.57,1,0,130.0,Economic,1.3846958344859315,1-2 km
873809283123699098,Ciutat Vella,Cozy in the historic center; pedestrian street.S4,385398937,Pol Y Angela,t,9,41.38227,2.18016,1,1,1,0,6,5.0,2,0,86.0,Low-Cost,1.1204959723223664,1-2 km
878313076915930988,Sants-Montjuïc,Single room for a long stays.,21032928,Jesús,f,2,41.361748278476526,2.136976355533074,1,0,1,0,3,4.67,1,0,43.0,Low-Cost,3.88569958544134,3-5 km
873855253602861380,Eixample,New Gran via comfort apartment,1432835,Angel,t,41,41.38045167801954,2.157423411873201,1,0,0,1,53,4.83,2,1,307.0,Luxury,1.2109534763530603,1-2 km
878443508990633197,Eixample,Vinicunca,332259450,Santos,f,7,41.38095,2.14888,1,1,0,0,34,4.74,1,0,85.0,Low-Cost,1.7947493212653167,1-2 km
874292742553351646,Eixample,Modern Flat w/Central AC; Workspace & Fast Wi-Fi,13040420,Matt,t,1,41.4056329,2.1748384,1,1,1,1,5,5.0,2,1,105.0,Economic,2.0931205015690635,2-3 km
878610031135100405,Ciutat Vella,Estudio Central en el corazón de Barcelona,243442485,Emma & Edu,t,1,41.38564910193233,2.1778442535169833,1,0,0,0,1,5.0,2,0,167.0,Economic,0.7954048121498826,<1 km
878623540144520037,Eixample,Rocafort | Welcoming  4BR Apt. by Parc Joan Miró,32037490,SweetInn,f,195,41.38120867799932,2.1517059597587163,1,0,1,1,37,4.32,2,1,447.0,Luxury,1.5685971647228323,1-2 km
878658347316285621,Ciutat Vella,TSA La Rambla |  1 Bed Studio with Balcony,511843467,The Streets Apartments,t,8,41.37981469863505,2.1749516335349233,1,0,1,1,177,4.85,2,0,352.0,Luxury,0.9960983212543778,<1 km
874423700679751220,Eixample,Cozy room in Sagrada Familia,226980154,Juan,f,1,41.4006636,2.174107,1,0,0,0,30,4.57,1,0,70.0,Low-Cost,1.5447302176342097,1-2 km
878728778961354759,Eixample,Eixample - Bright and modern 3BD for Families,394270439,Laura,f,37,41.39074267621215,2.1559294242270464,1,1,1,1,37,4.81,2,1,482.0,Luxury,1.1204582959154974,1-2 km
874427115957638184,Sant Andreu,Alohause | Cozy room with desk and TV in Barcelona,204662752,Tania & Gonzalo,f,35,41.42626207966872,2.187501924543518,1,0,0,1,3,3.33,1,0,25.0,Low-Cost,4.599829206400983,3-5 km
878745920653835415,Ciutat Vella,Apartamentos Peu de la Creu 2,511994727,Yulia,t,3,41.3798,2.16684,1,1,1,0,31,4.94,2,1,290.0,Luxury,0.857743247296146,<1 km
878746003499728024,Ciutat Vella,Apartamentos Alejandra,511994727,Yulia,t,3,41.379682989927296,2.166517929939431,1,1,1,0,74,4.97,2,1,265.0,Luxury,0.8754978181708505,<1 km
874460237275455221,Sants-Montjuïc,Habitación individual equipada con baño privado.,346342628,Jordi,f,1,41.37968645898699,2.129921375466186,0,0,0,0,2,5.0,1,0,53.0,Low-Cost,3.3389866600360376,3-5 km
878759262826963543,Ciutat Vella,TSA La Rambla |   1 Bed Interior Apartment,511843467,The Streets Apartments,t,8,41.37958,2.1764,1,1,1,1,140,4.86,2,0,336.0,Luxury,1.0860871844928937,1-2 km
878787500682335638,Ciutat Vella,Habitación en el Barrio Gótico H9,504121118,Arnau,f,82,41.3802407,2.1800365,1,0,0,0,1,1.0,1,1,29.0,Low-Cost,1.2426269238692818,1-2 km
878788650021233705,Ciutat Vella,Olala Arlet Studio 4 | 2min. to the Cathedral,129000409,Olala Homes,f,28,41.38262,2.17649,1,1,0,1,1,5.0,2,0,167.0,Economic,0.8460446035182433,<1 km
874515838049667348,Sant Martí,Chic & Bijoux inTrendy PobleNou close to the beach,510942439,Victoria,t,17,41.39643849624401,2.1995387610807327,1,1,0,0,4,4.75,2,0,100.0,Low-Cost,2.7696616774164657,2-3 km
878802065364259765,Ciutat Vella,TSA La Rambla |  1 Bed Apartment with Balcony I,511843467,The Streets Apartments,t,8,41.37852672337123,2.1764536182235172,1,1,1,1,117,4.87,2,0,376.0,Luxury,1.1844119394145844,1-2 km
874586502737048854,Ciutat Vella,Colourful & cozy loft in Born,41102025,Vicky,f,1,41.3908560684264,2.1815722723557767,1,1,0,1,0,0.0,2,0,167.0,Economic,1.1483886736963451,1-2 km
878813716760200926,Ciutat Vella,TSA La Rambla | 2 Bed Luxury Penthouse w/ Terrace,511843467,The Streets Apartments,t,8,41.37942009398035,2.17646766652607,1,0,0,1,23,5.0,2,1,511.0,Luxury,1.103722902940384,1-2 km
878992991320862924,Ciutat Vella,Habitación con balcón en barrio gótico Barcelona,512058432,Leo,t,2,41.3809438,2.1779515,1,0,0,1,74,4.82,1,0,83.0,Low-Cost,1.060218941307363,1-2 km
879019857380995507,Eixample,Modern Apartment in Eixample Neighbourhood,512063853,Enrique,f,2,41.39131054738774,2.1726502558289567,1,0,1,1,6,4.17,2,1,314.0,Luxury,0.5506755118238178,<1 km
879509664098716584,Eixample,Uma Suites Sagrada Familia - 2 Bedrooms,511837914,Uma Suites,t,1,41.4024627,2.1764974,1,1,1,1,69,4.81,2,1,260.0,Luxury,1.799789821213723,1-2 km
874861893666291356,Gràcia,Cozy Retro Home Aesthetic Style,511155461,Yin Chin,f,1,41.40189793937096,2.1630323174993924,1,0,1,1,1,5.0,1,0,194.0,Economic,1.677663087893375,1-2 km
879512145874994095,Sant Martí,Pavots - 3 bedrooms apartment with shared pool and terrace in Poblenou,346367515,Ukio,f,406,41.40681793390079,2.21443701590388,1,0,1,1,0,0.0,2,1,325.0,Luxury,4.390921169380913,3-5 km
879517855622722737,Eixample,Amazing views over Sagrada Familia,1986299,Clickandflat,f,25,41.40239,2.1742401,1,1,1,1,53,4.89,2,1,426.0,Luxury,1.7319363766666183,1-2 km
879807632558758053,Eixample,Apartment in Sagrada Familia,446279618,Mònica,f,1,41.407511974171,2.178217093772623,1,0,0,1,0,0.0,2,1,195.0,Economic,2.375868367963419,2-3 km
879856024436846958,Ciutat Vella,Loft estudio en Raval Parallel,351328829,Daniel,f,18,41.378362497139854,2.166908878891313,1,0,0,0,1,5.0,2,0,60.0,Low-Cost,1.0147807073361872,1-2 km
875471009976337344,Nou Barris,Habitación,510656962,Elena,f,2,41.4357204,2.174281,1,0,0,1,43,4.47,1,0,68.0,Low-Cost,5.3938296286436564,5-8 km
880820485747068981,Eixample,Habitación en Sagrada Familia,396940257,Milton,f,7,41.40631528310746,2.1808705779995883,0,0,0,0,54,4.19,1,1,96.0,Low-Cost,2.339101501006634,2-3 km
875569584224935152,Sants-Montjuïc,Casa nani,507964711,Maciel Hernane,f,1,41.36181719633308,2.1397312358021736,1,0,0,0,2,5.0,1,1,75.0,Low-Cost,3.727561264368023,3-5 km
880867907987397510,Sarrià-Sant Gervasi,Amazing 3 bed room in old town,8714828,Isabel,f,1,41.40066112527662,2.121161497519908,1,0,0,0,0,0.0,2,1,70.0,Low-Cost,4.222950609698217,3-5 km
875950395836707541,Sant Martí,New spacious apartment 10min from Sagrada Familia,716866,Oscar,t,2,41.4179561958331,2.1964812269084777,1,0,1,0,73,4.97,2,1,200.0,Economic,4.117278201736051,3-5 km
880957841038434913,Eixample,Room Private LivingRoom&Balcony,503834074,Diego,f,2,41.39574189644594,2.173262223296606,1,0,0,0,17,4.41,1,0,127.0,Economic,1.0058115177527607,1-2 km
876409218241137320,Eixample,Bienvenidos,264186130,Amina,f,2,41.40875891099729,2.1761125019610117,1,0,1,1,1,5.0,1,1,239.0,Luxury,2.4562769430120452,2-3 km
881124171627424458,Gràcia,Cozy apartment in the heart of Gracia,93019286,Carola,t,1,41.40367320000001,2.1594158,1,1,1,1,43,4.77,2,0,97.0,Low-Cost,1.964988408762039,1-2 km
876624949993486661,Eixample,Cozy renovated apartment close to Rambla Catalunya,3250728,Carlos,t,8,41.39019593859833,2.161452479494659,1,0,1,0,4,5.0,2,0,150.0,Economic,0.6724504246901423,<1 km
881145029252695624,Eixample,Habitación privada sagrada famil,346587839,Lizeth Daniela,f,2,41.40822610244097,2.1731786938956503,1,1,0,1,100,4.8,1,0,82.0,Low-Cost,2.3470384046029813,2-3 km
881157271880812107,Eixample,Habitación a cerca a la iglesia sagrada familia,370567841,Giovanny,f,2,41.40881,2.17525,1,0,0,1,19,4.53,1,0,73.0,Low-Cost,2.444448111805036,2-3 km
876641063730970257,Eixample,Stylish Dbl bdr in Urquinaona,3792894,Edorta,f,2,41.391,2.17473,1,0,0,0,0,0.0,1,0,40.0,Low-Cost,0.6494230595669565,<1 km
881535029108782868,Sants-Montjuïc,Piso para estudiantes de 4 habitaciones,64805231,Marc,f,37,41.37425042933806,2.1271553350960235,1,0,0,1,1,5.0,2,1,140.0,Economic,3.7542930291905505,3-5 km
876654525908761788,Ciutat Vella,Luminous room in charming square,19061050,Martina,f,1,41.38334167851467,2.180908551890907,1,0,0,0,3,5.0,1,0,23.0,Low-Cost,1.1216509234755008,1-2 km
881663941105028125,Sants-Montjuïc,VALLS 6 -Antique & Modernist Apt- w/Elevator now!,46159733,Wally,t,8,41.37927412902821,2.1360531639527744,1,1,1,1,75,4.92,2,1,194.0,Economic,2.8617655559776836,2-3 km
876692334072253724,Eixample,Brand New Superb 3Br Luminous Apt. in the Center,4212095,Elio / Wilken,f,33,41.37782597943816,2.1634963680727526,1,1,1,1,34,4.76,2,1,300.0,Luxury,1.146578341534391,1-2 km
881723673565106045,Sants-Montjuïc,RD4 Habitación cómoda para dos!,424664015,Ramon,f,17,41.371535484564646,2.1594738827846505,1,0,1,0,40,4.73,1,0,89.0,Low-Cost,1.921372137924944,1-2 km
876757038636629276,Gràcia,Beautiful house in Gràcia. Available 24.07-24.08,511547139,Clara,f,1,41.39905,2.15447,1,1,1,1,0,0.0,2,1,800.0,Luxury,1.7514037290018285,1-2 km
881827237241010174,Gràcia,Sagrada Familia,512639716,KONI Claudia,t,1,41.4053869,2.1652177,1,1,1,1,72,4.85,2,1,241.0,Luxury,2.0198526001964203,2-3 km
876768707272729598,Eixample,habitación privada 1,264186130,Amina,f,2,41.40918428556512,2.1766086023819664,1,0,0,0,0,0.0,1,0,239.0,Luxury,2.5127227689222904,2-3 km
881884096628140142,Sant Martí,Cozy room,512658514,Andry,t,2,41.41569,2.21384,1,0,1,0,61,4.8,1,0,76.0,Low-Cost,4.912570150638284,3-5 km
877006024394773237,Horta-Guinardó,Habitación privada,391808582,Judith A,f,1,41.409792508865024,2.1649521772316627,0,1,1,0,34,4.74,1,0,45.0,Low-Cost,2.508454929591851,2-3 km
881966633360232912,Sarrià-Sant Gervasi,Balcón y sol (51),512682900,Maria Núria,f,1,41.3951354,2.1435082,1,1,1,0,11,4.18,2,0,116.0,Economic,2.2629892062095864,2-3 km
877076151519245177,Les Corts,Un passo dal cielo,4331007,Mara,f,1,41.3829664,2.1328833,1,0,0,1,2,5.0,2,0,32.0,Low-Cost,3.0202640733569566,3-5 km
882010699402239840,Gràcia,Cozy 5 Star Apartment Sagrada Familia,45123115,Jordi,t,1,41.4047143620106,2.1680902127330652,1,1,1,0,38,4.95,2,1,240.0,Luxury,1.9257387587803096,1-2 km
882353664235353670,Eixample,Aribe - 3 bedroom and terrace in Eixample Esquerra,346367515,Ukio,f,406,41.38985971025476,2.1604690649256977,1,0,1,1,1,3.0,2,1,318.0,Luxury,0.7313741378485694,<1 km
883016554043252552,Eixample,Rocafort | Brand new 4BR Apt. in the centre,32037490,SweetInn,f,195,41.3797422226807,2.153156402902323,1,0,1,1,38,4.26,2,1,372.0,Luxury,1.5444011706855452,1-2 km
883024011378948768,Ciutat Vella,TSA La Rambla |   1 Bed Penthouse with Terrace,511843467,The Streets Apartments,t,8,41.380077289224175,2.175159898136437,1,1,1,1,13,4.85,2,0,439.0,Luxury,0.9810835410899754,<1 km
882386616914940777,Sarrià-Sant Gervasi,One bedroom apartment LucasLand Vallirana,511985583,Lucas,f,6,41.4038624,2.1479517,1,0,1,1,38,4.58,2,0,127.0,Economic,2.5134408884229584,2-3 km
883026035223307093,Sant Martí,Three-bedroom Apartment at Clot Market,2509252,Montaber,f,9,41.4081269,2.187268,1,1,1,1,25,4.48,2,0,228.0,Luxury,2.781438212038768,2-3 km
882388227760570307,Sarrià-Sant Gervasi,One bedroom apartment LucasLand Vallirana 2,511985583,Lucas,f,6,41.4038624,2.1479517,1,0,1,1,13,4.62,2,0,127.0,Economic,2.5134408884229584,2-3 km
882388632937816394,Sarrià-Sant Gervasi,LucasLand Vallirana Apartment with Terrace,511985583,Lucas,f,6,41.4038624,2.1479517,1,1,1,1,28,4.61,2,1,192.0,Economic,2.5134408884229584,2-3 km
882437320595632747,Sarrià-Sant Gervasi,Aura - 3 bedrooms and terrace in Sant Gervasi,346367515,Ukio,f,406,41.39665101148753,2.1485781551726397,1,0,1,1,0,0.0,2,1,229.0,Luxury,1.9615589805925986,1-2 km
883028991185379514,Gràcia,Stunning Designer 2 Bed Apt in Glorious Gràcia,28491315,Sebastian & Lizbeth,f,1,41.39891008751891,2.157884535720811,1,1,0,1,4,4.75,2,1,239.0,Luxury,1.5610982219407288,1-2 km
883029777952427768,Eixample,Sweet Inn | Contemporary Apt. near Plaza Espana,32037490,SweetInn,f,195,41.37636074860232,2.1558001300247995,1,1,1,1,19,4.21,2,1,322.0,Luxury,1.6270287664343892,1-2 km
882490953591472327,Sarrià-Sant Gervasi,Ático con piscina y jardín privado a 15 del centro,44626095,Pau,f,1,41.4080804,2.1349546,1,1,1,1,10,4.5,2,1,500.0,Luxury,3.628209010681555,3-5 km
883029991890080027,Ciutat Vella,TSA La Rambla |  2 Bed Penthouse with Terrace,511843467,The Streets Apartments,t,8,41.37972969284781,2.1743247779265555,1,0,1,1,21,4.95,2,1,613.0,Luxury,0.9775245702184665,<1 km
883174837995457486,Eixample,New central fully renovated!,390671331,Elena,f,2,41.397496997644005,2.1835131299391333,1,0,0,1,4,5.0,2,1,108.0,Economic,1.675749634993789,1-2 km
882508408029791757,Sants-Montjuïc,Montjuic Oasis: City & Nature Long Term,512794147,Fran,f,2,41.37365249165722,2.172133637965039,1,0,0,1,5,4.4,2,0,80.0,Low-Cost,1.5568242295095347,1-2 km
883301958082160863,Sants-Montjuïc,Atic Deluxe; excellent location,1310304,Luis,f,42,41.3829326115849,2.142087287477593,1,1,1,1,3,5.0,2,1,260.0,Luxury,2.2669859397196492,2-3 km
882668112911993782,Eixample,Central; Cozy & Comfortable,490742649,Petra,f,1,41.391197572295056,2.175043523311615,1,1,0,1,0,0.0,2,0,148.0,Economic,0.6835603514166283,<1 km
882706621885191323,Sants-Montjuïc,Habitación doble; zona  Plaza España,512853718,Elizabeth,f,1,41.37173163612764,2.1428191462563966,0,0,1,0,109,4.62,1,0,50.0,Low-Cost,2.7680848793975468,2-3 km
882718971687343576,Ciutat Vella,Unique Flat in Gothic/Metro Jaume I,485909483,Philippe,f,1,41.38160284321075,2.1781319996055424,1,0,1,1,3,5.0,2,0,231.0,Luxury,1.0236865168777105,1-2 km
883524014555399743,Ciutat Vella,XS interior room FOR GIRLS!,316455039,Pauline,f,2,41.38188314055336,2.165077952831392,1,0,0,0,0,0.0,1,0,13.0,Low-Cost,0.680189582015618,<1 km
882948526248525762,Eixample,Long term bright and quiet 2 bedroom apt w/balcony,415795375,Tianyuan,t,1,41.37674303026464,2.151915514801053,1,1,1,1,4,5.0,2,1,75.0,Low-Cost,1.8280935452075189,1-2 km
882976817180362322,Ciutat Vella,Private Room in Sant Antoni,512904999,Luciana,f,1,41.37980977236642,2.1635385655001835,1,1,1,1,8,5.0,1,0,90.0,Low-Cost,0.9437383280492108,<1 km
888130951023576617,Sarrià-Sant Gervasi,Nive - 3 bedrooms apartment in Sant Gervasi,346367515,Ukio,f,406,41.4031901294066,2.1435742682789583,1,0,1,0,0,0.0,2,1,153.0,Economic,2.7277231203564867,2-3 km
888449750110584006,Eixample,Dip35,24931874,漫步,f,4,41.38996651657983,2.164098363693433,1,0,0,1,0,0.0,2,1,239.0,Luxury,0.4716718534405612,<1 km
883817860096297350,Eixample,Hab. Privada en Sant Antoni,15097512,Tatiana,f,3,41.37699312804432,2.1633726074255892,1,0,0,0,1,5.0,1,1,31.0,Low-Cost,1.236648710789614,1-2 km
888797321692257265,Ciutat Vella,Apartment in the Heart of Barrio Gótico,3972936,Willem,f,15,41.38329,2.17398,0,1,1,1,0,0.0,2,1,144.0,Economic,0.6405589522769283,<1 km
